,county code,county,msa code,msa title,csa code,csa title,msa_name,msa_first,state,msa_short
1769,54015,"clay, west virginia",c1662,"charleston, wv msa",cs170,"charleston-huntington-ashland, wv-oh-ky csa",charleston,charleston,wv,"charleston, wv"
1770,54017,"doddridge, west virginia",c1722,"clarksburg, wv microsa",cs242,"fairmont-clarksburg, wv csa",clarksburg,clarksburg,,
1771,54019,"fayette, west virginia",c1322,"beckley, wv msa",,,beckley,beckley,wv,"beckley, wv"
1772,54027,"hampshire, west virginia",c4902,"winchester, va-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",winchester,winchester,,
1773,54029,"hancock, west virginia",c4826,"weirton-steubenville, wv-oh msa",cs430,"pittsburgh-weirton-steubenville, pa-oh-wv csa",weirton-steubenville,weirton,,
1774,54033,"harrison, west virginia",c1722,"clarksburg, wv microsa",cs242,"fairmont-clarksburg, wv csa",clarksburg,clarksburg,,
1775,54037,"jefferson, west virginia",c4790,"washington-arlington-alexandria, dc-va-md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",washington-arlington-alexandria,washington,,
1776,54039,"kanawha, west virginia",c1662,"charleston, wv msa",cs170,"charleston-huntington-ashland, wv-oh-ky csa",charleston,charleston,wv,"charleston, wv"
1777,54049,"marion, west virginia",c2190,"fairmont, wv microsa",cs242,"fairmont-clarksburg, wv csa",fairmont,fairmont,,
1778,54051,"marshall, west virginia",c4854,"wheeling, wv-oh msa",,,wheeling,wheeling,,
1779,54055,"mercer, west virginia",c1414,"bluefield, wv-va microsa",,,bluefield,bluefield,,
1780,54057,"mineral, west virginia",c1906,"cumberland, md-wv microsa",,,cumberland,cumberland,,
1781,54061,"monongalia, west virginia",c3406,"morgantown, wv msa",,,morgantown,morgantown,wv,"morgantown, wv"
1782,54065,"morgan, west virginia",c2518,"hagerstown-martinsburg, md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",hagerstown-martinsburg,hagerstown,,
1783,54069,"ohio, west virginia",c4854,"wheeling, wv-oh msa",,,wheeling,wheeling,,
1784,54077,"preston, west virginia",c3406,"morgantown, wv msa",,,morgantown,morgantown,wv,"morgantown, wv"
1785,54079,"putnam, west virginia",c2658,"huntington-ashland, wv-ky-oh msa",cs170,"charleston-huntington-ashland, wv-oh-ky csa",huntington-ashland,huntington,,
1786,54081,"raleigh, west virginia",c1322,"beckley, wv msa",,,beckley,beckley,wv,"beckley, wv"
1787,54083,"randolph, west virginia",c2118,"elkins, wv microsa",,,elkins,elkins,,
1788,54091,"taylor, west virginia",c1722,"clarksburg, wv microsa",cs242,"fairmont-clarksburg, wv csa",clarksburg,clarksburg,,
1789,54099,"wayne, west virginia",c2658,"huntington-ashland, wv-ky-oh msa",cs170,"charleston-huntington-ashland, wv-oh-ky csa",huntington-ashland,huntington,,
1790,54105,"wirt, west virginia",c3762,"parkersburg-vienna, wv msa",cs425,"parkersburg-marietta-vienna, wv-oh csa",parkersburg-vienna,parkersburg,wv,"parkersburg, wv"
1791,54107,"wood, west virginia",c3762,"parkersburg-vienna, wv msa",cs425,"parkersburg-marietta-vienna, wv-oh csa",parkersburg-vienna,parkersburg,wv,"parkersburg, wv"
1792,55005,"barron, wisconsin",c3996,"rice lake, wi microsa",,,rice lake,rice lake,,
1793,55009,"brown, wisconsin",c2458,"green bay, wi msa",cs267,"green bay-shawano, wi csa",green bay,green bay,wi,"green bay, wi"
1794,55015,"calumet, wisconsin",c1154,"appleton, wi msa",cs118,"appleton-oshkosh-neenah, wi csa",appleton,appleton,wi,"appleton, wi"
1795,55017,"chippewa, wisconsin",c2074,"eau claire, wi msa",cs232,"eau claire-menomonie, wi csa",eau claire,eau claire,wi,"eau claire, wi"
1796,55021,"columbia, wisconsin",c3154,"madison, wi msa",cs357,"madison-janesville-beloit, wi csa",madison,madison,wi,"madison, wi"
1797,55025,"dane, wisconsin",c3154,"madison, wi msa",cs357,"madison-janesville-beloit, wi csa",madison,madison,wi,"madison, wi"
1798,55027,"dodge, wisconsin",c1318,"beaver dam, wi microsa",cs376,"milwaukee-racine-waukesha, wi csa",beaver dam,beaver dam,,
1799,55031,"douglas, wisconsin",c2026,"duluth, mn-wi msa",cs228,"duluth-grand rapids, mn-wi csa",duluth,duluth,,
1800,55033,"dunn, wisconsin",c3286,"menomonie, wi microsa",cs232,"eau claire-menomonie, wi csa",menomonie,menomonie,,
1801,55035,"eau claire, wisconsin",c2074,"eau claire, wi msa",cs232,"eau claire-menomonie, wi csa",eau claire,eau claire,wi,"eau claire, wi"
1802,55037,"florence, wisconsin",c2702,"iron mountain, mi-wi microsa",cs361,"marinette-iron mountain, wi-mi csa",iron mountain,iron mountain,,
1803,55039,"fond du lac, wisconsin",c2254,"fond du lac, wi msa",,,fond du lac,fond du lac,wi,"fond du lac, wi"
1804,55043,"grant, wisconsin",c3842,"platteville, wi microsa",,,platteville,platteville,,
1805,55045,"green, wisconsin",c3154,"madison, wi msa",cs357,"madison-janesville-beloit, wi csa",madison,madison,wi,"madison, wi"
1806,55049,"iowa, wisconsin",c3154,"madison, wi msa",cs357,"madison-janesville-beloit, wi csa",madison,madison,wi,"madison, wi"
1807,55055,"jefferson, wisconsin",c4802,"watertown-fort atkinson, wi microsa",cs376,"milwaukee-racine-waukesha, wi csa",watertown-fort atkinson,watertown,,
1808,55059,"kenosha, wisconsin",c2845,"kenosha, wi msa",cs176,"chicago-naperville, il-in-wi csa",kenosha,kenosha,wi,"kenosha, wi"
1809,55061,"kewaunee, wisconsin",c2458,"green bay, wi msa",cs267,"green bay-shawano, wi csa",green bay,green bay,wi,"green bay, wi"
1810,55063,"la crosse, wisconsin",c2910,"la crosse-onalaska, wi-mn msa",cs317,"la crosse-onalaska-sparta, wi-mn csa",la crosse-onalaska,la crosse,,
1811,55071,"manitowoc, wisconsin",c3182,"manitowoc, wi microsa",,,manitowoc,manitowoc,,
1812,55073,"marathon, wisconsin",c4814,"wausau, wi msa",cs554,"wausau-stevens point-wisconsin rapids, wi csa",wausau,wausau,wi,"wausau, wi"
1813,55075,"marinette, wisconsin",c3194,"marinette, wi-mi microsa",cs361,"marinette-iron mountain, wi-mi csa",marinette,marinette,,
1814,55078,"menominee, wisconsin",c4302,"shawano, wi microsa",cs267,"green bay-shawano, wi csa",shawano,shawano,,
1815,55079,"milwaukee, wisconsin",c3334,"milwaukee-waukesha, wi msa",cs376,"milwaukee-racine-waukesha, wi csa",milwaukee-waukesha,milwaukee,wi,"milwaukee, wi"
1816,55081,"monroe, wisconsin",c4389,"sparta, wi microsa",cs317,"la crosse-onalaska-sparta, wi-mn csa",sparta,sparta,,
1817,55083,"oconto, wisconsin",c2458,"green bay, wi msa",cs267,"green bay-shawano, wi csa",green bay,green bay,wi,"green bay, wi"
1818,55087,"outagamie, wisconsin",c1154,"appleton, wi msa",cs118,"appleton-oshkosh-neenah, wi csa",appleton,appleton,wi,"appleton, wi"
1819,55089,"ozaukee, wisconsin",c3334,"milwaukee-waukesha, wi msa",cs376,"milwaukee-racine-waukesha, wi csa",milwaukee-waukesha,milwaukee,wi,"milwaukee, wi"
1820,55093,"pierce, wisconsin",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
1821,55097,"portage, wisconsin",c4462,"stevens point-plover, wi microsa",cs554,"wausau-stevens point-wisconsin rapids, wi csa",stevens point-plover,stevens point,,
1822,55101,"racine, wisconsin",c3954,"racine-mount pleasant, wi msa",cs376,"milwaukee-racine-waukesha, wi csa",racine-mount pleasant,racine,wi,"racine, wi"
1823,55105,"rock, wisconsin",c2750,"janesville-beloit, wi msa",cs357,"madison-janesville-beloit, wi csa",janesville-beloit,janesville,wi,"janesville, wi"
1824,55109,"st. croix, wisconsin",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
1825,55111,"sauk, wisconsin",c1266,"baraboo, wi microsa",cs357,"madison-janesville-beloit, wi csa",baraboo,baraboo,,
1826,55115,"shawano, wisconsin",c4302,"shawano, wi microsa",cs267,"green bay-shawano, wi csa",shawano,shawano,,
1827,55117,"sheboygan, wisconsin",c4310,"sheboygan, wi msa",,,sheboygan,sheboygan,wi,"sheboygan, wi"
1828,55123,"vernon, wisconsin",c2910,"la crosse-onalaska, wi-mn msa",cs317,"la crosse-onalaska-sparta, wi-mn csa",la crosse-onalaska,la crosse,,
1829,55127,"walworth, wisconsin",c4858,"whitewater-elkhorn, wi microsa",cs376,"milwaukee-racine-waukesha, wi csa",whitewater-elkhorn,whitewater,,
1830,55131,"washington, wisconsin",c3334,"milwaukee-waukesha, wi msa",cs376,"milwaukee-racine-waukesha, wi csa",milwaukee-waukesha,milwaukee,wi,"milwaukee, wi"
1831,55133,"waukesha, wisconsin",c3334,"milwaukee-waukesha, wi msa",cs376,"milwaukee-racine-waukesha, wi csa",milwaukee-waukesha,milwaukee,wi,"milwaukee, wi"
1832,55139,"winnebago, wisconsin",c3678,"oshkosh-neenah, wi msa",cs118,"appleton-oshkosh-neenah, wi csa",oshkosh-neenah,oshkosh,wi,"oshkosh, wi"
1833,55141,"wood, wisconsin",c4922,"wisconsin rapids-marshfield, wi microsa",cs554,"wausau-stevens point-wisconsin rapids, wi csa",wisconsin rapids-marshfield,wisconsin rapids,,
1834,56001,"albany, wyoming",c2966,"laramie, wy microsa",,,laramie,laramie,,
1835,56005,"campbell, wyoming",c2394,"gillette, wy microsa",,,gillette,gillette,,
1836,56013,"fremont, wyoming",c4018,"riverton, wy microsa",,,riverton,riverton,,
1837,56021,"laramie, wyoming",c1694,"cheyenne, wy msa",,,cheyenne,cheyenne,wy,"cheyenne, wy"
1838,56025,"natrona, wyoming",c1622,"casper, wy msa",,,casper,casper,wy,"casper, wy"
1839,56029,"park, wyoming",c1765,"cody, wy microsa",,,cody,cody,,
1840,56033,"sheridan, wyoming",c4326,"sheridan, wy microsa",,,sheridan,sheridan,,
1841,56037,"sweetwater, wyoming",c4054,"rock springs, wy microsa",,,rock springs,rock springs,,
1842,56039,"teton, wyoming",c2722,"jackson, wy-id microsa",,,jackson,jackson,,
1843,56041,"uinta, wyoming",c2174,"evanston, wy-ut microsa",,,evanston,evanston,,
1844,72003,"aguada municipio, puerto rico",c1038,"aguadilla, pr msa",cs364,"mayaguez-aguadilla, pr csa",aguadilla,aguadilla,pr,"aguadilla, pr"
1845,72005,"aguadilla municipio, puerto rico",c1038,"aguadilla, pr msa",cs364,"mayaguez-aguadilla, pr csa",aguadilla,aguadilla,pr,"aguadilla, pr"
1846,72007,"aguas buenas municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1847,72009,"aibonito municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1848,72011,"anasco municipio, puerto rico",c1038,"aguadilla, pr msa",cs364,"mayaguez-aguadilla, pr csa",aguadilla,aguadilla,pr,"aguadilla, pr"
1849,72013,"arecibo municipio, puerto rico",c1164,"arecibo, pr msa",cs490,"san juan-bayamon, pr csa",arecibo,arecibo,pr,"arecibo, pr"
1850,72015,"arroyo municipio, puerto rico",c2502,"guayama, pr msa",cs490,"san juan-bayamon, pr csa",guayama,guayama,pr,"guayama, pr"
1851,72017,"barceloneta municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1852,72019,"barranquitas municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1853,72021,"bayamon municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1854,72023,"cabo rojo municipio, puerto rico",c3242,"mayaguez, pr msa",cs364,"mayaguez-aguadilla, pr csa",mayaguez,mayaguez,pr,"mayaguez, pr"
1855,72025,"caguas municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1856,72027,"camuy municipio, puerto rico",c1164,"arecibo, pr msa",cs490,"san juan-bayamon, pr csa",arecibo,arecibo,pr,"arecibo, pr"
1857,72029,"canovanas municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1858,72031,"carolina municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1859,72033,"catano municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1860,72035,"cayey municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1861,72037,"ceiba municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1862,72039,"ciales municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1863,72041,"cidra municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1864,72043,"coamo municipio, puerto rico",c1762,"coamo, pr microsa",cs434,"ponce-coamo, pr csa",coamo,coamo,,
1865,72045,"comerio municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1866,72047,"corozal municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1867,72051,"dorado municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1868,72053,"fajardo municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1869,72054,"florida municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1870,72057,"guayama municipio, puerto rico",c2502,"guayama, pr msa",cs490,"san juan-bayamon, pr csa",guayama,guayama,pr,"guayama, pr"
1871,72059,"guayanilla municipio, puerto rico",c3866,"ponce, pr msa",cs434,"ponce-coamo, pr csa",ponce,ponce,pr,"ponce, pr"
1872,72061,"guaynabo municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1873,72063,"gurabo municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1874,72065,"hatillo municipio, puerto rico",c1164,"arecibo, pr msa",cs490,"san juan-bayamon, pr csa",arecibo,arecibo,pr,"arecibo, pr"
1875,72067,"hormigueros municipio, puerto rico",c3242,"mayaguez, pr msa",cs364,"mayaguez-aguadilla, pr csa",mayaguez,mayaguez,pr,"mayaguez, pr"
1876,72069,"humacao municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1877,72071,"isabela municipio, puerto rico",c1038,"aguadilla, pr msa",cs364,"mayaguez-aguadilla, pr csa",aguadilla,aguadilla,pr,"aguadilla, pr"
1878,72075,"juana diaz municipio, puerto rico",c3866,"ponce, pr msa",cs434,"ponce-coamo, pr csa",ponce,ponce,pr,"ponce, pr"
1879,72077,"juncos municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1880,72079,"lajas municipio, puerto rico",c3242,"mayaguez, pr msa",cs364,"mayaguez-aguadilla, pr csa",mayaguez,mayaguez,pr,"mayaguez, pr"
1881,72081,"lares municipio, puerto rico",c2972,"lares, pr microsa",cs490,"san juan-bayamon, pr csa",lares,lares,,
1882,72085,"las piedras municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1883,72087,"loiza municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1884,72089,"luquillo municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1885,72091,"manati municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1886,72095,"maunabo municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1887,72097,"mayaguez municipio, puerto rico",c3242,"mayaguez, pr msa",cs364,"mayaguez-aguadilla, pr csa",mayaguez,mayaguez,pr,"mayaguez, pr"
1888,72099,"moca municipio, puerto rico",c1038,"aguadilla, pr msa",cs364,"mayaguez-aguadilla, pr csa",aguadilla,aguadilla,pr,"aguadilla, pr"
1889,72101,"morovis municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1890,72103,"naguabo municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1891,72105,"naranjito municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1892,72107,"orocovis municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
1893,72109,"patillas municipio, puerto rico",c2502,"guayama, pr msa",cs490,"san juan-bayamon, pr csa",guayama,guayama,pr,"guayama, pr"
1894,72111,"penuelas municipio, puerto rico",c3866,"ponce, pr msa",cs434,"ponce-coamo, pr csa",ponce,ponce,pr,"ponce, pr"
1895,72113,"ponce municipio, puerto rico",c3866,"ponce, pr msa",cs434,"ponce-coamo, pr csa",ponce,ponce,pr,"ponce, pr"
1896,72115,"quebradillas municipio, puerto rico",c1164,"arecibo, pr msa",cs490,"san juan-bayamon, pr csa",arecibo,arecibo,pr,"arecibo, pr"
1897,72117,"rincon municipio, puerto rico",c1038,"aguadilla, pr msa",cs364,"mayaguez-aguadilla, pr csa",aguadilla,aguadilla,pr,"aguadilla, pr"
1898,72119,"rio grande municipio, puerto rico",c4198,"san juan-bayamon-caguas, pr msa",cs490,"san juan-bayamon, pr csa",san juan-bayamon-caguas,san juan,pr,"san juan, pr"
